group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
A3_L1_4,CENPF,7.98494,2.577391,1.405907894303089e-15,1.1715899119192407e-13,0.46788990825688076,0.16444727958961275
A3_L1_4,HIST1H2AM,7.956269,2.4549701,1.7730492886063256e-15,1.4376075313024262e-13,0.463302752293578,0.16088562847194535
A3_L1_4,SPINK2,7.951745,2.5242617,1.839021015162498e-15,1.4518586961809197e-13,0.4954128440366973,0.19482763203359646
A3_L1_4,DNAJC9,7.8806643,2.2215183,3.2564449266313884e-15,2.504957635870299e-13,0.5,0.19254179624166068
A3_L1_4,ASPM,7.70907,3.0267522,1.2673756104598046e-14,9.505317078448535e-13,0.3853211009174312,0.08723387289689817
A3_L1_4,BRCA1,7.4896445,2.8770576,6.906047405448603e-14,5.053205418620929e-12,0.38073394495412843,0.09289530340483215
A3_L1_4,RPSA,7.486209,1.0605981,7.089149842434077e-14,5.063678458881484e-12,0.9541284403669725,0.8643914626691119
A3_L1_4,BIRC5,7.3672843,2.9934707,1.7413917711191098e-13,1.2149244914784487e-11,0.3623853211009174,0.0772399861786673
A3_L1_4,SRSF3,7.326143,1.5313629,2.3687128026437064e-13,1.6150314563479816e-11,0.7614678899082569,0.5250245860245063
A3_L1_4,NPM1,7.296362,1.363101,2.95653015566514e-13,1.9710201037767602e-11,0.9220183486238532,0.7623528160965367
A3_L1_4,NCL,6.9335837,1.3824136,4.103107768990653e-12,2.6759398493417304e-10,0.8348623853211009,0.6444727958961274
A3_L1_4,HIST1H2AJ,6.8871884,2.653447,5.6905846984898235e-12,3.6322881054190367e-10,0.3623853211009174,0.09425085718842198
A3_L1_4,YWHAE,6.8166733,1.4560921,9.31726940826963e-12,5.823293380168519e-10,0.7110091743119266,0.48574010578635407
A3_L1_4,TPX2,6.742866,2.6451004,1.552922236305929e-11,9.50768716105671e-10,0.3577981651376147,0.10073625176089095
A3_L1_4,IGLL1,6.493044,2.7461722,8.411927840479856e-11,5.047156704287914e-09,0.3394495412844037,0.09010445737979428
A3_L1_4,KIF11,6.3823547,2.7026567,1.7438569048865455e-10,1.0060712912806994e-08,0.3302752293577982,0.08800467798952769
A3_L1_5,CCL5,24.826468,6.4457417,4.64371966415838e-136,1.393115899247514e-132,0.8522727272727273,0.1383605857718264
A3_L1_5,SYNE2,19.761631,4.647905,6.37115410248436e-87,9.55673115372654e-84,0.7755681818181818,0.21254234575475472
A3_L1_5,GZMA,16.475529,5.1782165,5.5006350394250017e-61,5.5006350394250015e-58,0.5653409090909091,0.05865720611379338
A3_L1_5,GNLY,14.848697,4.948142,7.0934112984487385e-50,5.320058473836554e-47,0.5170454545454546,0.06391208087705727
A3_L1_5,SYNE1,13.708304,3.8435502,9.054954533847024e-43,4.527477266923512e-40,0.5170454545454546,0.1215289818346715
A3_L1_5,NKG7,11.872164,4.064679,1.6513950853947214e-32,6.192731570230206e-30,0.42613636363636365,0.0692469791138734
A3_L1_5,KLRD1,10.500567,4.412064,8.586249728640502e-26,2.3417044714474096e-23,0.36079545454545453,0.0386246632345488
A3_L1_5,MALAT1,10.284873,0.8134598,8.245034011499055e-25,2.0612585028747637e-22,0.9886363636363636,0.9893302035263677
A3_L1_5,CD3D,10.261326,2.69792,1.0525109461506703e-24,2.428871414193855e-22,0.4772727272727273,0.16418149323801648
A3_L1_5,CMC1,9.786596,3.0369797,1.285500629657863e-22,2.5710012593157263e-20,0.4034090909090909,0.13435941209421431
A3_L1_5,PRF1,9.600822,4.036558,7.930892256248832e-22,1.3995692216909703e-19,0.3380681818181818,0.04313265224465843
A3_L1_5,CD48,9.366844,2.234755,7.47338010856735e-21,1.1210070162851025e-18,0.48295454545454547,0.22627970871455627
A3_L1_5,RNA28S,9.116507,0.5602855,7.758462203241605e-20,1.0579721186238552e-17,1.0,0.9996265571234229
A3_L1_5,CD8A,8.839947,3.8676057,9.57645661752253e-19,1.1491747941027035e-16,0.3125,0.03953159593480755
A3_L1_5,GZMH,8.770788,4.493317,1.7742048557472382e-18,2.047159448939121e-16,0.29545454545454547,0.025554162554349277
A3_L1_5,IKZF3,8.618882,2.87133,6.761086700975632e-18,7.2440214653310335e-16,0.35511363636363635,0.09810877857504868
A3_L1_5,SLFN5,8.457837,2.427626,2.7238331646819544e-17,2.635967578724472e-15,0.4034090909090909,0.14844354343940888
A3_L1_5,MYBL1,7.3772297,3.7152364,1.616170905769794e-13,1.0540245037629093e-11,0.26136363636363635,0.03521032836298647
A3_L1_5,CST7,7.075916,2.8014772,1.4846476709714965e-12,8.907886025828979e-11,0.2869318181818182,0.07556883352450051
A3_L1_5,GZMK,6.418449,3.926091,1.3766957731240527e-10,7.120840205814065e-09,0.2215909090909091,0.023820320627384033
A3_L1_5,FGFBP2,6.414991,4.0539618,1.4083142966947561e-10,7.160920152685201e-09,0.21875,0.020832777614766998
A3_L1_5,KIAA1551,6.3562636,1.5974228,2.0671987364164404e-10,9.689994076952064e-09,0.4090909090909091,0.24975326095654726
A3_L1_5,GZMB,6.2956347,3.6711946,3.0614416656782193e-10,1.3915643934900998e-08,0.2215909090909091,0.027101283043025955
A3_L1_5,GIMAP7,6.1797276,1.7149671,6.421226032750523e-10,2.8751758355599357e-08,0.3693181818181818,0.18674811277974873
A3_L1_5,IL7R,6.128327,1.8000522,8.880795159344981e-10,3.806055068290706e-08,0.3721590909090909,0.18205340233135053
A3_L1_5,SH2D1A,6.071816,2.6481493,1.2647197322520313e-09,5.26966555105013e-08,0.2471590909090909,0.06247165835311692
A3_L1_5,KLRB1,5.900853,2.9175045,3.616263187931938e-09,1.466052643756191e-07,0.23011363636363635,0.04956120462002187
A3_L1_5,PTP4A2,5.8868947,0.9471183,3.935193936751209e-09,1.5740775747004836e-07,0.5482954545454546,0.46733708554509323
A3_L1_5,RNF125,5.2760124,1.6246278,1.3202527359034158e-07,4.557466776178238e-06,0.3096590909090909,0.16764917709194696
A3_L1_5,CD69,5.275816,1.4814703,1.3216653650916893e-07,4.557466776178238e-06,0.3409090909090909,0.19323001413748034
A3_L1_5,RORA,5.1878853,2.2553568,2.1269574910018886e-07,7.210575606033226e-06,0.23295454545454544,0.07727600096028168
A3_L1_5,SKAP1,5.1868215,2.2092097,2.1391374297898573e-07,7.210575606033226e-06,0.23011363636363635,0.06999386486702766
A3_L1_5,TC2N,5.1490927,2.198388,2.6174977051389773e-07,8.62911331364498e-06,0.23011363636363635,0.07375496812398304
A3_L1_5,PYHIN1,5.0419307,2.8014462,4.608584257254772e-07,1.4401825803921162e-05,0.19602272727272727,0.04187895115900664
A3_L1_5,JAK1,4.7420926,1.0455238,2.115220184282753e-06,6.160835488202193e-05,0.42329545454545453,0.3280162180906399
A3_L1_5,RPS25,4.6232734,0.33923486,3.777312741803572e-06,0.00010301762023100651,0.9886363636363636,0.9810077622769345
A3_L1_5,DUSP2,4.4844537,2.2335918,7.310090568870955e-06,0.0001890540664363178,0.19886363636363635,0.06361866147403239
A3_L1_5,AKAP13,4.4505143,0.9725958,8.566486499975629e-06,0.0002196534999993751,0.3977272727272727,0.31731974712582356
A3_L1_5,SLAMF7,3.8972313,2.2343752,9.729864649168227e-05,0.002130627295438298,0.16761363636363635,0.04929445970818107
A3_L1_5,DDX6,3.8086312,0.6724437,0.00013973819056030696,0.0028713326827460336,0.4744318181818182,0.43570113900077356
A3_L1_5,PRKCH,3.7745373,2.1002142,0.00016030495580996712,0.003184866671721201,0.16761363636363635,0.0524153751767185
A3_L1_5,LBH,3.4544733,1.4305338,0.0005513691254800914,0.009398337366137922,0.20738636363636365,0.10355037477660113
A3_L1_5,KLRF1,3.4359949,3.5008893,0.0005903823968400331,0.010006481302373443,0.11931818181818182,0.013097175171383606
A3_L1_5,TIGIT,3.3798857,2.775978,0.0007251601743447426,0.011633585684675016,0.1278409090909091,0.023393528768438743
A3_L1_5,GCC2,3.3473995,0.92931086,0.0008157356557296563,0.012880036669415625,0.3210227272727273,0.2514871028835125
A3_L1_5,CNOT6L,3.305972,1.0093329,0.0009464754220668384,0.01478867846979435,0.2897727272727273,0.20856784656832672
A3_L1_5,PLEKHA1,3.26827,2.3267841,0.0010820704015503267,0.0164782294652334,0.13636363636363635,0.036757448851663155
A3_L1_5,RARRES3,3.148532,1.670234,0.0016409279468388932,0.023859462022644776,0.16477272727272727,0.07079409960255008
A3_L1_5,DENND2D,3.0296762,1.9941161,0.0024481611869766524,0.032757026510596754,0.13920454545454544,0.04782736269305663
A3_L1_5,RASA2,3.0038078,1.2443427,0.0026662365855954426,0.035236606858089554,0.21306818181818182,0.13387927125290086
A3_L1_7,HBB,28.124084,8.499813,4.973330246161529e-174,1.4919990738484588e-170,0.9696969696969697,0.22182826370931194
A3_L1_7,AHSP,24.794338,7.284985,1.0318502214002176e-135,1.5477753321003266e-132,0.8303030303030303,0.04979872570712591
A3_L1_7,HBD,24.045485,6.447974,9.306967021198953e-128,9.306967021198953e-125,0.8303030303030303,0.06752685878808883
A3_L1_7,CA1,23.921211,7.1478453,1.8427635096117313e-126,1.3820726322087986e-123,0.803030303030303,0.04590653408333555
A3_L1_7,HMGB1,23.104261,2.7925704,4.1951105922754714e-118,2.5170663553652826e-115,0.996969696969697,0.7570845885207006
A3_L1_7,TFRC,22.763704,4.937906,1.0498874897048482e-114,5.249437448524241e-112,0.8363636363636363,0.15712724267548187
A3_L1_7,BLVRB,22.515995,5.106462,2.893718930562384e-112,1.2401652559553074e-109,0.803030303030303,0.10708858734771134
A3_L1_7,ATPIF1,21.99412,3.907978,3.2782778241708514e-107,1.2293541840640693e-104,0.9242424242424242,0.34373916984351255
A3_L1_7,REXO2,20.915741,4.637401,3.8499573602240447e-97,1.2833191200746816e-94,0.7848484848484848,0.12676281624056943
A3_L1_7,TMEM14C,20.431273,4.072812,8.81724500318655e-93,2.645173500955965e-90,0.8212121212121212,0.1979152781850657
A3_L1_7,PRDX2,19.881931,4.709933,5.834465078914417e-88,1.591217748794841e-85,0.7212121212121212,0.08560155687664951
A3_L1_7,HSP90AA1,19.859026,2.576066,9.207943977018415e-88,2.3019859942546037e-85,0.9818181818181818,0.7235744181706699
A3_L1_7,TMEM14B,19.827826,3.7861955,1.7128795005670078e-87,3.952798847462326e-85,0.8333333333333334,0.2582175895070779
A3_L1_7,HSPD1,19.525751,3.3141632,6.633539288389967e-85,1.421472704654993e-82,0.9212121212121213,0.4641838394071072
A3_L1_7,YBX1,19.46413,2.0427861,2.212154604083841e-84,4.4243092081676816e-82,0.990909090909091,0.8269307669750207
A3_L1_7,METAP2,19.18985,3.6472468,4.499311820153263e-82,8.436209662787368e-80,0.8272727272727273,0.2644024419503612
A3_L1_7,CENPU,19.143055,4.102372,1.1058986836869894e-81,1.9515859123888045e-79,0.7545454545454545,0.14992935405614352
A3_L1_7,DNAJC9,18.806715,3.7501862,6.653422938836983e-79,1.108903823139497e-76,0.793939393939394,0.18903788222121512
A3_L1_7,HMGN5,18.77158,4.687612,1.2899207517795935e-78,2.036716976494095e-76,0.6727272727272727,0.07069926154994535
A3_L1_7,RHAG,18.61964,5.951345,2.2270523111485933e-77,3.3405784667228896e-75,0.6212121212121212,0.02583242248940311
A3_L1_7,CENPF,18.036306,4.042299,1.010793201734024e-72,1.4439902881914628e-70,0.7333333333333333,0.16120604622644025
A3_L1_7,PCLAF,17.84735,3.7650537,3.030809040480865e-71,4.132921418837543e-69,0.7515151515151515,0.1793873797019541
A3_L1_7,HMGB2,17.758911,3.0348697,1.4706206863477436e-70,1.9182008952361876e-68,0.9515151515151515,0.5434939084535203
A3_L1_7,NCL,17.661102,2.52655,8.359157495940764e-70,1.0448946869925955e-67,0.9454545454545454,0.6429314067873424
A3_L1_7,CD36,17.421135,3.4929137,5.703413348023439e-68,6.844096017628128e-66,0.7878787878787878,0.2071125803097758
A3_L1_7,CA2,17.343912,4.7116375,2.1929252694821152e-67,2.5302983878639793e-65,0.6181818181818182,0.0646210444936152
A3_L1_7,CCT6A,17.32132,3.1913865,3.2481936252519e-67,3.6091040280576673e-65,0.8303030303030303,0.3235317640158887
A3_L1_7,PRKAR2B,17.194714,4.426428,2.9089564438201735e-66,3.116739046950186e-64,0.6212121212121212,0.07536455972914612
A3_L1_7,MPC2,17.092182,3.728096,1.6970247220751724e-65,1.7555428159398335e-63,0.6878787878787879,0.14038548692383568
A3_L1_7,NFIA,16.996647,4.4673724,8.695399073834168e-65,8.695399073834168e-63,0.6121212121212121,0.06622057529791261
A3_L1_7,ANK1,16.978817,5.538088,1.1783551414548157e-64,1.140343685278854e-62,0.5696969696969697,0.027698541761083415
A3_L1_7,PAICS,16.508795,3.2949865,3.1715461027412374e-61,2.9733244713199104e-59,0.7393939393939394,0.20644610914131856
A3_L1_7,HIST1H1B,16.138521,3.5884557,1.367803906227564e-58,1.243458096570513e-56,0.696969696969697,0.18919783530164486
A3_L1_7,APOC1,15.911121,5.686816,5.305465069815932e-57,4.547541488413656e-55,0.5303030303030303,0.021327077390632082
A3_L1_7,DHFR,15.886786,3.3330212,7.82369978188893e-57,6.519749818240775e-55,0.6848484848484848,0.16301884780464398
A3_L1_7,TOP2A,15.800197,3.6459858,3.1014793634143924e-56,2.514712997363021e-54,0.6424242424242425,0.1306550078643598
A3_L1_7,UROD,15.6775875,3.4449797,2.152761528357362e-55,1.6995485750189703e-53,0.6363636363636364,0.11908506837994189
A3_L1_7,UBAC1,15.644332,4.0046997,3.631601282013649e-55,2.7935394477028073e-53,0.5787878787878787,0.07597771320412679
A3_L1_7,GYPC,15.555078,3.091415,1.4697744244383106e-54,1.1023308183287329e-52,0.7242424242424242,0.19682226546879583
A3_L1_7,SPTA1,15.54987,5.1610827,1.5943092330846635e-54,1.1665677315253635e-52,0.5272727272727272,0.027778518301298287
A3_L1_7,TUBB,15.547007,2.970274,1.6671671722281142e-54,1.190833694448653e-52,0.8242424242424242,0.31796006504758606
A3_L1_7,PDZD8,15.361847,3.2960548,2.9504617318374365e-53,2.0584616733749556e-51,0.6606060606060606,0.15627415957985658
A3_L1_7,AKR1C3,15.274862,3.7169425,1.1246454195127913e-52,7.668036951223577e-51,0.593939393939394,0.09498547092852763
A3_L1_7,EPCAM,15.203034,5.726308,3.3761274186678116e-52,2.2507516124452077e-50,0.5060606060606061,0.02098051238303431
A3_L1_7,CDC42BPA,15.1503,4.736371,7.542137830687064e-52,4.918785541752434e-50,0.5242424242424243,0.036975820426008374
A3_L1_7,CKS2,15.092423,3.3253238,1.816459377107444e-51,1.1594421556004962e-49,0.6363636363636364,0.15422142838100825
A3_L1_7,HIST1H4C,14.88372,2.7554822,4.2045128082276517e-50,2.627820505142282e-48,0.9030303030303031,0.5177947801978087
A3_L1_7,RIF1,14.783949,2.8915982,1.8593779572401742e-49,1.138394667698066e-47,0.7272727272727273,0.24848711044760205
A3_L1_7,VBP1,14.747601,2.838719,3.187989098479142e-49,1.9127934590874852e-47,0.7212121212121212,0.22369438298099223
A3_L1_7,OAT,14.540446,3.5391982,6.715304194688731e-48,3.950178938052195e-46,0.5636363636363636,0.09218629202100717
A3_L1_8,HLA-DRA,8.204625,3.643608,2.313119026409371e-16,6.939357079228113e-13,0.9074074074074074,0.4846640378966311
A3_L1_8,HLA-DPA1,5.949987,3.0770705,2.681639169066866e-09,4.022458753600299e-06,0.6851851851851852,0.27726466774287456
A3_L1_8,FLT3,4.9751706,2.724239,6.519021537482586e-07,0.0006519021537482586,0.5925925925925926,0.24484611109640883
A3_L1_8,TYROBP,4.8209133,2.47711,1.4290245938035558e-06,0.0010357531116397295,0.6111111111111112,0.3300341387249583
A3_L1_8,CYBB,4.7830844,2.865936,1.7262551860662161e-06,0.0010357531116397295,0.5370370370370371,0.20470002911054067
A3_L1_8,LGALS1,4.4434915,2.2995584,8.851059697460736e-06,0.004425529848730367,0.5925925925925926,0.35281975282504563
A3_L1_8,JCHAIN,4.2667828,3.8364444,1.9831216588076098e-05,0.008499092823461184,0.4074074074074074,0.08045094873898431
A3_L1_8,CD36,4.088235,2.682069,4.346677921390603e-05,0.016300042205214763,0.48148148148148145,0.21179241538095112
A3_L1_8,CST3,3.896442,2.2553847,9.761623185157446e-05,0.03253874395052482,0.5,0.26808161537036546
A3_L1_8,LST1,3.675434,2.1875293,0.00023744532215147894,0.07123359664544368,0.48148148148148145,0.24762484452324873
A3_L1_8,MS4A1,3.2580206,4.6042085,0.0011219220322868726,0.24118398070622454,0.2777777777777778,0.02350014555270331
A3_L1_8,NAPSB,3.2571106,3.287656,0.0011255252432957146,0.24118398070622454,0.3148148148148148,0.07034165189086193
A3_L1_8,RPL17,3.2361238,0.67699784,0.0012116482326535948,0.24232964653071895,1.0,0.966496414110673
A3_L1_8,KLF6,3.0874639,1.2547929,0.002018723025807139,0.3785105673388386,0.6296296296296297,0.5088787149019504
A3_L1_8,S100B,3.0278316,4.3417716,0.002463152907346909,0.41803879722800497,0.25925925925925924,0.022176939158970017
A3_L1_8,ITM2C,3.0223465,2.3604474,0.0025082327833680297,0.41803879722800497,0.35185185185185186,0.12975361896948687
A3_L1_8,SAMHD1,2.800198,1.6795161,0.005107125880687875,0.7295894115268392,0.4444444444444444,0.29322253685129807
A3_L1_8,SOX4,2.7223277,1.7619779,0.00648238265097735,0.8839612705878205,0.4074074074074074,0.24799534231349407
A3_L1_8,IRF8,2.6925833,2.8746192,0.00709008319082651,0.9247934596730231,0.2777777777777778,0.08555852541879483
A3_L1_8,ACY3,2.6345778,4.583482,0.00842419866879011,0.9994628825227208,0.2222222222222222,0.01603726149204753
A3_L1_8,LY86,2.4978294,2.4585855,0.012495630865576668,0.9994628825227208,0.2777777777777778,0.09598539180141319
A3_L1_8,ARHGAP27,2.4859054,3.033114,0.01292222918430764,0.9994628825227208,0.24074074074074073,0.050387699473363856
A3_L1_8,SPCS1,2.4280248,1.510489,0.01518130935899089,0.9994628825227208,0.3888888888888889,0.2320639373329452
A3_L1_8,GPR183,2.421991,2.0346956,0.015435731177728706,0.9994628825227208,0.3148148148148148,0.1453145261597904
A3_L1_8,C8orf59,2.4065018,1.279066,0.01610612751339774,0.9994628825227208,0.46296296296296297,0.30957736787784157
A3_L1_8,IRF4,2.393624,3.3776135,0.016682836170270117,0.9994628825227208,0.2222222222222222,0.036546960594913594
A3_L1_8,HLA-DQA1,2.3584943,2.3942065,0.0183492443701742,0.9994628825227208,0.25925925925925924,0.07838674676476037
A3_L1_8,PECAM1,2.137798,1.5339264,0.032533128610028834,0.9994628825227208,0.3333333333333333,0.19583454627252758
A3_L1_8,SERPINF1,2.0119889,4.807085,0.04422111129556365,0.9994628825227208,0.16666666666666666,0.008944875221637071
A3_L1_8,TIMM8B,2.011721,1.4127562,0.04424937294790629,0.9994628825227208,0.3333333333333333,0.2091724667213592
A3_L1_8,HMGN2,1.9927908,0.815307,0.046284354120461176,0.9994628825227208,0.6481481481481481,0.5401063857940561
A3_L1_8,SPINK2,1.9685253,1.4040022,0.049007626519240254,0.9994628825227208,0.35185185185185186,0.19633736470214624
A3_L1_8,SSR4,1.9200815,0.8486161,0.054847605287488686,0.9994628825227208,0.5370370370370371,0.4377431391748485
A3_L1_8,RPLP0,1.9073285,0.431751,0.05647805673642161,0.9994628825227208,0.9259259259259259,0.9208457935268743
A3_L1_8,BTG2,1.7796618,1.7815315,0.07513133025301075,0.9994628825227208,0.24074074074074073,0.11215497393283404
A3_L1_8,RAB12,1.7647521,1.3380941,0.07760543000606732,0.9994628825227208,0.2962962962962963,0.17590705798290418
A3_L1_8,PLEK,1.7630131,1.0005759,0.07789827890408305,0.9994628825227208,0.42592592592592593,0.33233651785005425
A3_L1_8,ACP5,1.7477232,4.2491384,0.08051195837897122,0.9994628825227208,0.14814814814814814,0.011247254346733003
A3_L1_8,SIGLEC6,1.7442015,4.0710807,0.08112395092935137,0.9994628825227208,0.14814814814814814,0.011035541323735677
A3_L1_8,RGS1,1.7268112,2.3708851,0.08420158606844043,0.9994628825227208,0.18518518518518517,0.05054648424061185
A3_L1_8,SRSF3,1.7104616,0.66171455,0.08718053518267369,0.9994628825227208,0.5740740740740741,0.5263185751713553
A3_L1_8,P2RY14,1.6953402,3.856874,0.0900109176883827,0.9994628825227208,0.14814814814814814,0.015878476724799535
A3_L1_8,NDUFS5,1.6013322,0.77663815,0.10930335990222316,0.9994628825227208,0.46296296296296297,0.38023658930319953
A3_L1_8,RPS25,1.5997864,0.45977646,0.10964597907775922,0.9994628825227208,1.0,0.9810516844417392
A3_L1_8,RPSA,1.592182,0.6168583,0.1113438201885833,0.9994628825227208,0.9259259259259259,0.8648212348162067
A3_L1_8,PLAC8,1.5898446,0.747014,0.11186984608344679,0.9994628825227208,0.48148148148148145,0.42427289808664354
A3_L1_8,IL18BP,1.5860486,3.151866,0.11272828686442768,0.9994628825227208,0.14814814814814814,0.02532617037605526
A3_L1_8,GZMB,1.5433704,2.996359,0.12274092657835274,0.9994628825227208,0.14814814814814814,0.028740042871887157
A3_L1_8,EMC4,1.5405593,1.3357332,0.12342408424513905,0.9994628825227208,0.25925925925925924,0.15343901341731284
A3_L1_8,LINC02256,1.5092192,1.8958594,0.13124278694136376,0.9994628825227208,0.18518518518518517,0.07132082462222457
A3_L1_9,ELANE,9.706751,5.8470483,2.8218794866996534e-22,8.465638460098961e-19,0.6627906976744186,0.10480731029002781
A3_L1_9,NUCB2,9.290381,3.3070576,1.5373624742243327e-20,1.7171520396179044e-17,0.8488372093023255,0.4114951662031519
A3_L1_9,MPO,9.249701,4.9657297,2.2512323324201697e-20,1.7171520396179044e-17,0.686046511627907,0.15939610647596344
A3_L1_9,SRGN,9.247896,3.249879,2.2895360528238724e-20,1.7171520396179044e-17,0.9302325581395349,0.6805985962124222
A3_L1_9,CALR,9.1379385,3.02364,6.365386882383348e-20,3.8192321294300086e-17,0.872093023255814,0.4858164481525626
